#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Baltics;;;;;;;;;;;;;;
c_tazerbo_adj;Ghermí;;;;;;;;;;;;;x
c_bilma_adj;Bilmí;;;;;;;;;;;;;x
c_djado_adj;Djadí;;;;;;;;;;;;;x
c_agades_adj;Agadí;;;;;;;;;;;;;x
c_ainazawa_adj;Azáwí;;;;;;;;;;;;;x
#Africa;;;;;;;;;;;;;;
c_tunis_adj;Túnisí;;;;;;;;;;;;;x
c_tunis_adj_greek;Carthaginian;Carthago;;;;;;;;;;;;x
c_tunis_adj_roman;Carthaginian;Carthago;;;;;;;;;;;;x
c_tunis_adj_bedouin_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_maghreb_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_levantine_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_sicilian_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_andalusian_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_egyptian_arabic;Qartajan;Qartaj;;;;;;;;;;;;x
c_tunis_adj_tuareg;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_sanhaja;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_zanata;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_masmuda;Kartajeni;Kartajen;;;;;;;;;;;;x
c_tunis_adj_tagelmust;Kartajeni;Kartajen;;;;;;;;;;;;x
c_medjerda_adj;Súsí;;;;;;;;;;;;;x
c_medjerda_adj_greek;Hadrumetan;Hadrumetum;;;;;;;;;;;;x
c_medjerda_adj_roman;Hadrumetan;Hadrumetum;;;;;;;;;;;;x
c_bizerte_adj;Banzartí;;;;;;;;;;;;;x
c_bizerte_adj_roman;Hippo Diarrhytan;Hippo Diarrhytus;;;;;;;;;;;;x
c_bizerte_adj_greek;Hippo Diarrhytan;Hippo Diarrhytos;;;;;;;;;;;;x
c_kairwan_adj;Kairawání;;;;;;;;;;;;;x
c_kairwan_adj_greek;Thysdrian;Thysdrus;;;;;;;;;;;;x
c_kairwan_adj_roman;Thysdrian;Thysdrus;;;;;;;;;;;;x
c_sfax_adj;Sufáksí;;;;;;;;;;;;;x
c_sfax_adj_greek;Thapsian;Thapsus;;;;;;;;;;;;x
c_sfax_adj_roman;Thapsian;Thapsus;;;;;;;;;;;;x
c_gabes_adj;Qábisí;;;;;;;;;;;;;x
c_gabes_adj_roman;Tacapaian;Tacapae;;;;;;;;;;;;x
c_gabes_adj_greek;Tacapian;Tacape;;;;;;;;;;;;x
c_djerba_adj;Djerbí;;;;;;;;;;;;;x
c_djerba_adj_roman;Girban;Girba;;;;;;;;;;;;x
c_djerba_adj_greek;Girban;Girba;;;;;;;;;;;;x
c_nafzawa_adj;Nafzáwí;;;;;;;;;;;;;x
c_nafzawa_adj_greek;Neptian;Nepte;;;;;;;;;;;;x
c_nafzawa_adj_roman;Neptian;Nepte;;;;;;;;;;;;x
c_qashtiliya_adj;Qashtilíyí;;;;;;;;;;;;;x
c_qashtiliya_adj_greek;Capsian;Capsa;;;;;;;;;;;;x
c_qashtiliya_adj_roman;Capsian;Capsa;;;;;;;;;;;;x
c_tripolitana_adj;Tarábulsí;;;;;;;;;;;;;x
c_leptis_magna_adj;Misrátí;;;;;;;;;;;;;x
c_leptis_magna_adj_greek;Lepcis Magnan;Lepcis Magna;;;;;;;;;;;;x
c_leptis_magna_adj_roman;Lepcis Magnan;Lepcis Magna;;;;;;;;;;;;x
c_syrte_adj;Surtí;;;;;;;;;;;;;x
c_syrte_adj_greek;Macomadian;Macomades;;;;;;;;;;;;x
c_syrte_adj_roman;Macomadian;Macomades;;;;;;;;;;;;x
c_labda_adj;Labdí;;;;;;;;;;;;;x
c_labda_adj_greek;Quintilianan;Quintiliana;;;;;;;;;;;;x
c_labda_adj_roman;Quintilianan;Quintiliana;;;;;;;;;;;;x
c_zawiya_adj;Zawíyí;;;;;;;;;;;;;x
c_zawiya_adj_greek;Abrotonan;Abrotonon;;;;;;;;;;;;x
c_zawiya_adj_roman;Abrotonan;Abrotonum;;;;;;;;;;;;x
c_beni_yanni_adj;Jijílí;;;;;;;;;;;;;x
c_beni_yanni_adj_greek;Igilgilan;Igilgili;;;;;;;;;;;;x
c_beni_yanni_adj_roman;Igilgilan;Igilgili;;;;;;;;;;;;x
c_constantine_adj;Kustantíní;;;;;;;;;;;;;x
c_constantine_adj_greek;Cirtan;Cirta;;;;;;;;;;;;x
c_constantine_adj_roman;Cirtan;Cirta;;;;;;;;;;;;x
c_bejaija_adj;Bijayí;;;;;;;;;;;;;x
c_bejaija_adj_greek;Saldaian;Saldae;;;;;;;;;;;;x
c_bejaija_adj_roman;Saldaian;Saldae;;;;;;;;;;;;x
c_annaba_adj;Annábí;;;;;;;;;;;;;x
c_annaba_adj_greek;Hippo Regian;Hippo Regius;;;;;;;;;;;;x
c_annaba_adj_roman;Hippo Regian;Hippo Regius;;;;;;;;;;;;x
c_setif_adj;Setifí;;;;;;;;;;;;;x
c_setif_adj_greek;Setifisan;Setifis;;;;;;;;;;;;x
c_setif_adj_roman;Setifisan;Setifis;;;;;;;;;;;;x
c_ouled_nail_adj;Bou Saadí;;;;;;;;;;;;;x
c_ouled_nail_adj_greek;Dimmidan;Dimmidi;;;;;;;;;;;;x
c_ouled_nail_adj_roman;Dimmidan;Dimmidi;;;;;;;;;;;;x
c_biskra_adj;Biskrí;;;;;;;;;;;;;x
c_biskra_adj_greek;Vesceran;Vescera;;;;;;;;;;;;x
c_biskra_adj_roman;Vesceran;Vescera;;;;;;;;;;;;x
c_tell_atlas_adj;Masílí;;;;;;;;;;;;;x
c_tell_atlas_adj_greek;Lambaesian;Lambaesis;;;;;;;;;;;;x
c_tell_atlas_adj_roman;Lambaesian;Lambaesis;;;;;;;;;;;;x
c_tabassa_adj;Tabassí;;;;;;;;;;;;;x
c_tabassa_adj_greek;Thevestan;Theveste;;;;;;;;;;;;x
c_tabassa_adj_roman;Thevestan;Theveste;;;;;;;;;;;;x
c_arigh_adj;Aríghí;;;;;;;;;;;;;x
c_atlas_mnt_adj;Táhartí;;;;;;;;;;;;;x
c_lemdiyya_adj;Achirí;;;;;;;;;;;;;x
c_al_djazair_adj;Djazairí;;;;;;;;;;;;;x
c_snassen_adj;Tanasí;;;;;;;;;;;;;x
c_tlemcen_adj;Tilimsání;;;;;;;;;;;;;x
c_orania_adj;Wahrání;;;;;;;;;;;;;x
c_hanyan_adj;Hunayní;;;;;;;;;;;;;x
c_tangiers_adj;Tandjí;;;;;;;;;;;;;x
c_cebta_adj;Sebtí;;;;;;;;;;;;;x
c_nakur_adj;Nakurí;;;;;;;;;;;;;x
c_fes_adj;Fásí;;;;;;;;;;;;;x
c_infa_adj;Infí;;;;;;;;;;;;;x
c_sa_adj;Sa'í;;;;;;;;;;;;;x
c_sala_adj;Salí;;;;;;;;;;;;;x
c_el_rif_adj;Rífí;;;;;;;;;;;;;x
c_marrakech_adj;Marrákúshí;;;;;;;;;;;;;x
c_tharasset_adj;Tarúdantí;;;;;;;;;;;;;x
c_anti-atlas_adj;Tinmallalí;;;;;;;;;;;;;x
c_massat_adj;Asfí;;;;;;;;;;;;;x
c_sous_adj;Tinghirí;;;;;;;;;;;;;x
c_draa_adj;Dra'í;;;;;;;;;;;;;x
c_ifni_adj;Núlí;;;;;;;;;;;;;x
c_tindouf_adj;Tindoufí;;;;;;;;;;;;;x
c_ouadane_adj;Wadání;;;;;;;;;;;;;x
c_idjil_adj;Idjílí;;;;;;;;;;;;;x
c_birumgrein_adj;Birumgreiní;;;;;;;;;;;;;x
c_akjoujt_adj;Akjoujtí;;;;;;;;;;;;;x
c_araouane_adj;Arawání;;;;;;;;;;;;;x
c_tassarahla_adj;Tassarahlí;;;;;;;;;;;;;x
c_taghaza_adj;Taghází;;;;;;;;;;;;;x
c_sijilmasa_adj;Sijilmasí;;;;;;;;;;;;;x
#Prussia;;;;;;;;;;;;;;
c_sambia_adj;Sambian;;;;;;;;;;;;;x
c_nadruvia_adj;Nadruvian;;;;;;;;;;;;;x
c_pogesania_adj;Pogesanian;;;;;;;;;;;;;x
c_marienburg_adj;Warmian;;;;;;;;;;;;;x
c_galindia_adj;Galindian;;;;;;;;;;;;;x
c_bartia_adj;Bartian;;;;;;;;;;;;;x
c_pomesania_adj;Pomesanian;;;;;;;;;;;;;x
#Samogtia;;;;;;;;;;;;;;
c_memel_adj;Karšuva;;;;;;;;;;;;;x
#Denmark;;;;;;;;;;;;;;
c_sydsjaelland_adj;Syndræ Syalandr;;;;;;;;;;;;;x
c_nordskane_adj;Norræ Skaanskr;;;;;;;;;;;;;x
#Polotsk;;;;;;;;;;;;;;
c_zaslawye_adj;Izjaslavl';;;;;;;;;;;;;x
##################################;;;;;;;;;;;;;;
#England;;;;;;;;;;;;;;
c_winchester_adj;Hamptonshireish;;;;;;;;;;;;;x
c_winchester_adj_saxon;Hamtunisc;;;;;;;;;;;;;x
c_winchester_adj_norse;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_norwegian;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_icelandic;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_norsegaelic;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_gothic;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_swedish;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_danish;Hamtunr;;;;;;;;;;;;;x
c_winchester_adj_irish;Gwynntguican;;;;;;;;;;;;;x
c_winchester_adj_scottish;Gwynntguican;;;;;;;;;;;;;x
c_winchester_adj_cumbric;Gwynntguican;;;;;;;;;;;;;x
c_winchester_adj_welsh;Gwynntguican;;;;;;;;;;;;;x
c_winchester_adj_breton;Gwynntguican;;;;;;;;;;;;;x
c_winchester_adj_cornish;Gwynntguican;;;;;;;;;;;;;x
c_winchester_adj_norman;Ouînchêtre;;;;;;;;;;;;;x
c_winchester_adj_english;Winchestian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_wiltshire_adj;Wiltshireish;;;;;;;;;;;;;x
c_wiltshire_adj_saxon;Wiltunisc;;;;;;;;;;;;;x
c_wiltshire_adj_norse;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_norwegian;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_icelandic;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_swedish;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_norsegaelic;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_gothic;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_danish;Wiltunr;;;;;;;;;;;;;x
c_wiltshire_adj_irish;Gradawcian;;;;;;;;;;;;;x
c_wiltshire_adj_scottish;Gradawcian;;;;;;;;;;;;;x
c_wiltshire_adj_welsh;Gradawcian;;;;;;;;;;;;;x
c_wiltshire_adj_cumbric;Gradawcian;;;;;;;;;;;;;x
c_wiltshire_adj_breton;Gradawcian;;;;;;;;;;;;;x
c_wiltshire_adj_cornish;Gradawcian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_wight_adj;Wightish;;;;;;;;;;;;;x
c_wight_adj_welsh;Weithian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_dorset_adj;Dorsetian;;;;;;;;;;;;;x
c_dorset_adj_saxon;Dornsætisc;;;;;;;;;;;;;x
c_dorset_adj_norse;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_norwegian;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_icelandic;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_norsegaelic;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_gothic;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_swedish;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_danish;Dornsætr;;;;;;;;;;;;;x
c_dorset_adj_irish;Durnacan;;;;;;;;;;;;;x
c_dorset_adj_scottish;Durnacan;;;;;;;;;;;;;x
c_dorset_adj_cumbric;Durnacan;;;;;;;;;;;;;x
c_dorset_adj_welsh;Durnacan;;;;;;;;;;;;;x
c_dorset_adj_breton;Durnacan;;;;;;;;;;;;;x
c_dorset_adj_cornish;Durnacan;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_somerset_adj;Somersetian;;;;;;;;;;;;;x
c_somerset_adj_saxon;Sumorsætisc;;;;;;;;;;;;;x
c_somerset_adj_norse;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_norwegian;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_icelandic;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_norsegaelic;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_gothic;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_swedish;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_danish;Sumorsætr;;;;;;;;;;;;;x
c_somerset_adj_irish;Glastenningian;;;;;;;;;;;;;x
c_somerset_adj_scottish;Glastenningian;;;;;;;;;;;;;x
c_somerset_adj_cumbric;Glastenningian;;;;;;;;;;;;;x
c_somerset_adj_welsh;Glastenningian;;;;;;;;;;;;;x
c_somerset_adj_breton;Glastenningian;;;;;;;;;;;;;x
c_somerset_adj_cornish;Glastenningian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_berks_adj;Berkshireish;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_kent_adj;Kentish;;;;;;;;;;;;;x
c_kent_adj_saxon;Centisc;;;;;;;;;;;;;x
c_kent_adj_norse;Centr;;;;;;;;;;;;;x
c_kent_adj_norwegian;Centr;;;;;;;;;;;;;x
c_kent_adj_icelandic;Centr;;;;;;;;;;;;;x
c_kent_adj_norsegaelic;Centr;;;;;;;;;;;;;x
c_kent_adj_gothic;Centr;;;;;;;;;;;;;x
c_kent_adj_swedish;Centr;;;;;;;;;;;;;x
c_kent_adj_danish;Centr;;;;;;;;;;;;;x
c_kent_adj_irish;Ceintish;;;;;;;;;;;;;x
c_kent_adj_scottish;Ceintish;;;;;;;;;;;;;x
c_kent_adj_welsh;Ceintish;;;;;;;;;;;;;x
c_kent_adj_cumbric;Ceintish;;;;;;;;;;;;;x
c_kent_adj_breton;Ceintish;;;;;;;;;;;;;x
c_kent_adj_cornish;Ceintish;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_surrey_adj;Surreyian;;;;;;;;;;;;;x
c_surrey_adj_saxon;Süþrïgisc;;;;;;;;;;;;;x
c_surrey_adj_norse;Suðrîkir;Suðríkir;Suðríkir;;Suðríkir;;;;;;;;;x
c_surrey_adj_norwegian;Suðríkir;;;;;;;;;;;;;x
c_surrey_adj_icelandic;Suðríkir;;;;;;;;;;;;;x
c_surrey_adj_swedish;Suðríkir;;;;;;;;;;;;;x
c_surrey_adj_norsegaelic;Suðríkir;;;;;;;;;;;;;x
c_surrey_adj_gothic;Suðríkir;;;;;;;;;;;;;x
c_surrey_adj_danish;Suðríkir;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_sussex_adj;Sussexish;;;;;;;;;;;;;x
c_sussex_adj_saxon;Süþseaxna;;;;;;;;;;;;;x
c_sussex_adj_norse;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_norwegian;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_icelandic;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_norsegaelic;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_gothic;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_swedish;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_danish;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_irish;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_scottish;Suðseaxr;;;;;;;;;;;;;x
c_sussex_adj_cumbric;Rheginan;;;;;;;;;;;;;x
c_sussex_adj_welsh;Rheginan;;;;;;;;;;;;;x
c_sussex_adj_breton;Rheginan;;;;;;;;;;;;;x
c_sussex_adj_cornish;Rheginan;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_cornwall_adj;Cornish;;;;;;;;;;;;;x
c_cornwall_adj_saxon;Cornwealisc;;;;;;;;;;;;;x
c_cornwall_adj_norse;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_norwegian;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_icelandic;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_norsegaelic;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_gothic;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_swedish;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_danish;Cornwealr;;;;;;;;;;;;;x
c_cornwall_adj_irish;Kernowian;;;;;;;;;;;;;x
c_cornwall_adj_scottish;Kernowian;;;;;;;;;;;;;x
c_cornwall_adj_welsh;Cernywian;;;;;;;;;;;;;x
c_cornwall_adj_cumbric;Cernywian;;;;;;;;;;;;;x
c_cornwall_adj_breton;Kernowian;;;;;;;;;;;;;x
c_cornwall_adj_cornish;Kernowian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_devon_adj;Devonshirean;;;;;;;;;;;;;x
c_devon_adj_saxon;Defenaisc;;;;;;;;;;;;;x
c_devon_adj_norse;Defenar;;;;;;;;;;;;;x
c_devon_adj_norwegian;Defenar;;;;;;;;;;;;;x
c_devon_adj_icelandic;Defenar;;;;;;;;;;;;;x
c_devon_adj_norsegaelic;Defenar;;;;;;;;;;;;;x
c_devon_adj_swedish;Defenar;;;;;;;;;;;;;x
c_devon_adj_gothic;Defenar;;;;;;;;;;;;;x
c_devon_adj_danish;Defenar;;;;;;;;;;;;;x
c_devon_adj_irish;Dyfnaintish;;;;;;;;;;;;;x
c_devon_adj_scottish;Dyfnaintish;;;;;;;;;;;;;x
c_devon_adj_welsh;Dyfnaintish;;;;;;;;;;;;;x
c_devon_adj_cumbric;Dyfnaintish;;;;;;;;;;;;;x
c_devon_adj_breton;Dyfnaintish;;;;;;;;;;;;;x
c_devon_adj_cornish;Dyfnaintish;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_gloucester_adj;Gloucestershirean;;;;;;;;;;;;;x
c_gloucester_adj_saxon;Gleawcesterisc;;;;;;;;;;;;;x
c_gloucester_adj_norse;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_norwegian;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_icelandic;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_norsegaelic;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_gothic;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_swedish;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_danish;Gleawcesterir;;;;;;;;;;;;;x
c_gloucester_adj_irish;Glouian;;;;;;;;;;;;;x
c_gloucester_adj_scottish;Glouian;;;;;;;;;;;;;x
c_gloucester_adj_cumbric;Glouian;;;;;;;;;;;;;x
c_gloucester_adj_welsh;Glouian;;;;;;;;;;;;;x
c_gloucester_adj_breton;Glouian;;;;;;;;;;;;;x
c_gloucester_adj_cornish;Glouian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_worcester_adj;Worcestershirean;;;;;;;;;;;;;x
c_worcester_adj_saxon;Wigreceasterisc;;;;;;;;;;;;;x
c_worcester_adj_norse;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_norwegian;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_icelandic;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_norsegaelic;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_gothic;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_swedish;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_danish;Wigreceasterir;;;;;;;;;;;;;x
c_worcester_adj_irish;Wrangonian;;;;;;;;;;;;;x
c_worcester_adj_scottish;Wrangonian;;;;;;;;;;;;;x
c_worcester_adj_cumbric;Wrangonian;;;;;;;;;;;;;x
c_worcester_adj_welsh;Wrangonian;;;;;;;;;;;;;x
c_worcester_adj_breton;Wrangonian;;;;;;;;;;;;;x
c_worcester_adj_cornish;Wrangonian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_hereford_adj;Herefordshirean;;;;;;;;;;;;;x
c_hereford_adj_irish;Ergyngian;;;;;;;;;;;;;x
c_hereford_adj_scottish;Ergyngian;;;;;;;;;;;;;x
c_hereford_adj_cumbric;Ergyngian;;;;;;;;;;;;;x
c_hereford_adj_welsh;Ergyngian;;;;;;;;;;;;;x
c_hereford_adj_breton;Ergyngian;;;;;;;;;;;;;x
c_hereford_adj_cornish;Ergyngian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_shrewsbury_adj;Shropshirean;;;;;;;;;;;;;x
c_shrewsbury_adj_saxon;Scrobbesbyrigisc;;;;;;;;;;;;;x
c_shrewsbury_adj_norse;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_norwegian;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_icelandic;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_swedish;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_norsegaelic;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_gothic;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_danish;Scrobbesbyrigr;;;;;;;;;;;;;x
c_shrewsbury_adj_irish;Pengwernian;;;;;;;;;;;;;x
c_shrewsbury_adj_scottish;Pengwernian;;;;;;;;;;;;;x
c_shrewsbury_adj_cumbric;Pengwernian;;;;;;;;;;;;;x
c_shrewsbury_adj_welsh;Pengwernian;;;;;;;;;;;;;x
c_shrewsbury_adj_breton;Pengwernian;;;;;;;;;;;;;x
c_shrewsbury_adj_cornish;Pengwernian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_warwick_adj;Warwickshirean;;;;;;;;;;;;;x
c_warwick_adj_saxon;Wæringisc;;;;;;;;;;;;;x
c_warwick_adj_norse;Wæringr;;;;;;;;;;;;;x
c_warwick_adj_norwegian;Wæringr;;;;;;;;;;;;;x
c_warwick_adj_swedish;Wæringr;;;;;;;;;;;;;x
c_warwick_adj_icelandic;Wæringr;;;;;;;;;;;;;x
c_warwick_adj_norsegaelic;Wæringr;;;;;;;;;;;;;x
c_warwick_adj_gothic;Wæringr;;;;;;;;;;;;;x
c_warwick_adj_danish;Wæringr;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_stafford_adj;Staffordshirean;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_northampton_adj;Northamptonish;;;;;;;;;;;;;x
c_northampton_adj_saxon;Norþhamtunisc;;;;;;;;;;;;;x
c_northampton_adj_norse;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_norwegian;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_icelandic;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_norsegaelic;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_swedish;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_gothic;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_danish;Norðhamtunr;;;;;;;;;;;;;x
c_northampton_adj_irish;Cynwidionian;;;;;;;;;;;;;x
c_northampton_adj_scottish;Cynwidionian;;;;;;;;;;;;;x
c_northampton_adj_welsh;Calchwyneddian;;;;;;;;;;;;;x
c_northampton_adj_cumbric;Calchwyneddian;;;;;;;;;;;;;x
c_northampton_adj_breton;Cynwidionian;;;;;;;;;;;;;x
c_northampton_adj_cornish;Cynwidionian;;;;;;;;;;;;;x
c_northampton_adj_norman;Hante;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_bedford_adj;Bedfordish;;;;;;;;;;;;;x
c_bedford_adj_saxon;Beadanfordisc;;;;;;;;;;;;;x
c_bedford_adj_norse;Beadanfordr;;;;;;;;;;;;;x
c_bedford_adj_norwegian;Beadanfordr;;;;;;;;;;;;;x
c_bedford_adj_icelandic;Beadanfordr;;;;;;;;;;;;;x
c_bedford_adj_norsegaelic;Beadanfordr;;;;;;;;;;;;;x
c_bedford_adj_gothic;Beadanfordr;;;;;;;;;;;;;x
c_bedford_adj_swedish;Beadanfordr;;;;;;;;;;;;;x
c_bedford_adj_danish;Beadanfordr;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_huntingdon_adj;Huntingdonish;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_bucks_adj;Buckinghamish;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_oxford_adj;Oxfordish;;;;;;;;;;;;;x
c_oxford_adj_saxon;Oxnafordisc;;;;;;;;;;;;;x
c_oxford_adj_norse;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_norwegian;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_icelandic;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_norsegaelic;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_swedish;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_gothic;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_danish;Oxnafordr;;;;;;;;;;;;;x
c_oxford_adj_irish;Rhydychenian;;;;;;;;;;;;;x
c_oxford_adj_scottish;Rhydychenian;;;;;;;;;;;;;x
c_oxford_adj_cumbric;Rhydychenian;;;;;;;;;;;;;x
c_oxford_adj_welsh;Rhydychenian;;;;;;;;;;;;;x
c_oxford_adj_breton;Rhydychenian;;;;;;;;;;;;;x
c_oxford_adj_cornish;Rhydychenian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_middlesex_adj;Middlesexish;;;;;;;;;;;;;x
c_middlesex_adj_saxon;Middleseaxna;;;;;;;;;;;;;x
c_middlesex_adj_norse;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_norwegian;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_icelandic;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_norsegaelic;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_gothic;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_danish;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_swedish;Miðseaxr;;;;;;;;;;;;;x
c_middlesex_adj_irish;Lundeinian;;;;;;;;;;;;;x
c_middlesex_adj_scottish;Lundeinian;;;;;;;;;;;;;x
c_middlesex_adj_welsh;Llundainian;;;;;;;;;;;;;x
c_middlesex_adj_cumbric;Llundainian;;;;;;;;;;;;;x
c_middlesex_adj_breton;Lundeinian;;;;;;;;;;;;;x
c_middlesex_adj_cornish;Lundeinian;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;
c_essex_adj;Essexish;;;;;;;;;;;;;x
c_essex_adj_saxon;Eastseaxna;;;;;;;;;;;;;x
c_essex_adj_norse;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_norwegian;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_icelandic;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_norsegaelic;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_gothic;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_swedish;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_danish;Austseaxr;;;;;;;;;;;;;x
c_essex_adj_irish;Colunian;;;;;;;;;;;;;x
c_essex_adj_scottish;Colunian;;;;;;;;;;;;;x
